id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-3623,CVE-2025-3623 - Uncanny Automator <= 6.4.0.1 - Unauthenticated PHP Object Injection in automator_api_decode_message Function,2025-05-14T03:15:33.073000Z,2025-08-12T01:51:52.263000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-3623,security@wordfence.com,Analyzed
CVE-2025-4574,CVE-2025-4574 - Crossbeam-channel: crossbeam-channel vulnerable to double free on drop,2025-05-13T22:15:25.143000Z,2025-05-16T14:43:56.797000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-4574,secalert@redhat.com,Awaiting Analysis
CVE-2025-47905,CVE-2025-47905 - Varnish Cache HTTP/1 Chunk Boundary CRLF Injection,2025-05-13T22:15:24.990000Z,2025-05-29T09:15:26.587000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-47905,cve@mitre.org,Awaiting Analysis
CVE-2025-26646,"CVE-2025-26646 - .NET, Visual Studio, and Build Tools for Visual Studio Spoofing Vulnerability",2025-05-13T22:15:20.493000Z,2025-07-10T14:54:17.283000Z,8.0,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-26646,secure@microsoft.com,Analyzed
CVE-2025-4668,CVE-2025-4668 - Apache HTTP Server Deserialization Vulnerability,2025-05-13T21:16:17.807000Z,2025-05-13T21:16:17.807000Z,0.0,,,https://cvefeed.io/vuln/detail/CVE-2025-4668,security@wordfence.com,Rejected
CVE-2025-43572,CVE-2025-43572 - Dimension | Out-of-bounds Write (CWE-787),2025-05-13T21:16:17.210000Z,2025-05-19T17:01:49.553000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43572,psirt@adobe.com,Analyzed
CVE-2025-43571,CVE-2025-43571 - Substance3D - Stager | Use After Free (CWE-416),2025-05-13T21:16:17.070000Z,2025-05-19T17:05:42.667000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43571,psirt@adobe.com,Analyzed
CVE-2025-43570,CVE-2025-43570 - Substance3D - Stager | Use After Free (CWE-416),2025-05-13T21:16:16.933000Z,2025-05-19T17:05:23.670000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43570,psirt@adobe.com,Analyzed
CVE-2025-43569,CVE-2025-43569 - Substance3D - Stager | Out-of-bounds Write (CWE-787),2025-05-13T21:16:16.803000Z,2025-05-19T17:05:29.557000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43569,psirt@adobe.com,Analyzed
CVE-2025-43568,CVE-2025-43568 - Substance3D - Stager | Use After Free (CWE-416),2025-05-13T21:16:16.667000Z,2025-05-19T17:05:33.737000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43568,psirt@adobe.com,Analyzed
CVE-2025-43567,CVE-2025-43567 - Adobe Connect | Cross-site Scripting (Reflected XSS) (CWE-79),2025-05-13T21:16:16.530000Z,2025-05-19T20:28:59.800000Z,9.3,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43567,psirt@adobe.com,Analyzed
CVE-2025-43566,CVE-2025-43566 - ColdFusion | Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') (CWE-22),2025-05-13T21:16:16.390000Z,2025-05-19T20:40:31.663000Z,6.8,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43566,psirt@adobe.com,Analyzed
CVE-2025-43565,CVE-2025-43565 - ColdFusion | Incorrect Authorization (CWE-863),2025-05-13T21:16:16.253000Z,2025-05-19T20:40:07.530000Z,8.4,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43565,psirt@adobe.com,Analyzed
CVE-2025-43564,CVE-2025-43564 - ColdFusion | Incorrect Authorization (CWE-863),2025-05-13T21:16:16.117000Z,2025-07-15T18:40:34.563000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43564,psirt@adobe.com,Analyzed
CVE-2025-43563,CVE-2025-43563 - ColdFusion | Improper Access Control (CWE-284),2025-05-13T21:16:15.980000Z,2025-07-15T18:40:38.210000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43563,psirt@adobe.com,Analyzed
CVE-2025-43562,CVE-2025-43562 - ColdFusion | Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection') (CWE-78),2025-05-13T21:16:15.850000Z,2025-05-19T20:36:17.270000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43562,psirt@adobe.com,Analyzed
CVE-2025-43561,CVE-2025-43561 - ColdFusion | Incorrect Authorization (CWE-863),2025-05-13T21:16:15.713000Z,2025-05-19T20:35:36.023000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43561,psirt@adobe.com,Analyzed
CVE-2025-43560,CVE-2025-43560 - ColdFusion | Improper Input Validation (CWE-20),2025-05-13T21:16:15.577000Z,2025-05-19T20:35:23.227000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43560,psirt@adobe.com,Analyzed
CVE-2025-43559,CVE-2025-43559 - ColdFusion | Improper Input Validation (CWE-20),2025-05-13T21:16:15.450000Z,2025-07-15T18:40:43.160000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43559,psirt@adobe.com,Analyzed
CVE-2025-43554,CVE-2025-43554 - Substance3D - Modeler | Out-of-bounds Write (CWE-787),2025-05-13T21:16:15.307000Z,2025-05-19T17:12:53.610000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43554,psirt@adobe.com,Analyzed
CVE-2025-43553,CVE-2025-43553 - Substance3D - Modeler | Uncontrolled Search Path Element (CWE-427),2025-05-13T21:16:15.160000Z,2025-05-19T17:13:02.587000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43553,psirt@adobe.com,Analyzed
CVE-2025-43551,CVE-2025-43551 - Substance3D - Stager | Out-of-bounds Read (CWE-125),2025-05-13T21:16:15.023000Z,2025-05-19T17:05:39.537000Z,5.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43551,psirt@adobe.com,Analyzed
CVE-2025-43549,CVE-2025-43549 - Substance3D - Stager | Use After Free (CWE-416),2025-05-13T21:16:14.887000Z,2025-05-19T17:05:36.717000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43549,psirt@adobe.com,Analyzed
CVE-2025-43548,CVE-2025-43548 - Dimension | Out-of-bounds Write (CWE-787),2025-05-13T21:16:14.750000Z,2025-05-19T17:01:58.257000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-43548,psirt@adobe.com,Analyzed
CVE-2025-30316,CVE-2025-30316 - Adobe Connect | Cross-site Scripting (Stored XSS) (CWE-79),2025-05-13T21:16:12.373000Z,2025-05-19T20:29:48.503000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30316,psirt@adobe.com,Analyzed
CVE-2025-30315,CVE-2025-30315 - Adobe Connect | Cross-site Scripting (Stored XSS) (CWE-79),2025-05-13T21:16:12.210000Z,2025-05-19T20:29:33.717000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30315,psirt@adobe.com,Analyzed
CVE-2025-30314,CVE-2025-30314 - Adobe Connect | Cross-site Scripting (Stored XSS) (CWE-79),2025-05-13T21:16:12.050000Z,2025-05-19T20:29:21.407000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30314,psirt@adobe.com,Analyzed
CVE-2025-24495,CVE-2025-24495 - Intel Core Ultra Processors Branch Prediction Unit Information Disclosure Vulnerability,2025-05-13T21:16:11.237000Z,2025-05-16T14:43:56.797000Z,6.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-24495,secure@intel.com,Awaiting Analysis
CVE-2025-24308,CVE-2025-24308 - Intel Server D50DNP/M50FCP UEFI Firmware Escalation of Privilege Vulnerability,2025-05-13T21:16:11.093000Z,2025-05-16T14:43:56.797000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-24308,secure@intel.com,Awaiting Analysis
CVE-2025-23233,CVE-2025-23233 - Intel Tiber Edge Platform Edge Orchestrator Privilege Escalation Vulnerability,2025-05-13T21:16:10.490000Z,2025-05-16T14:43:56.797000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-23233,secure@intel.com,Awaiting Analysis
CVE-2025-22895,CVE-2025-22895 - Intel Tiber Edge Platform Information Disclosure Vulnerability,2025-05-13T21:16:10.353000Z,2025-05-16T14:43:56.797000Z,6.0,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-22895,secure@intel.com,Awaiting Analysis
CVE-2025-22892,CVE-2025-22892 - Intel OpenVINO Model Server Unauthenticated Denial of Service Vulnerability,2025-05-13T21:16:10.207000Z,2025-05-16T14:43:56.797000Z,7.1,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-22892,secure@intel.com,Awaiting Analysis
CVE-2025-22848,CVE-2025-22848 - Intel Tiber Edge Platform Edge Orchestrator Denial of Service Vulnerability,2025-05-13T21:16:10.060000Z,2025-05-16T14:43:56.797000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-22848,secure@intel.com,Awaiting Analysis
CVE-2025-22844,CVE-2025-22844 - Intel Tiber Edge Platform Edge Orchestrator Improper Access Control Information Disclosure,2025-05-13T21:16:09.900000Z,2025-05-16T14:43:56.797000Z,5.3,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-22844,secure@intel.com,Awaiting Analysis
CVE-2025-22843,CVE-2025-22843 - Intel Tiber Edge Platform Privilege Escalation Vulnerability,2025-05-13T21:16:09.747000Z,2025-05-16T14:43:56.797000Z,8.8,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-22843,secure@intel.com,Awaiting Analysis
CVE-2025-22448,CVE-2025-22448 - Intel Simics Package Manager Denial of Service Vulnerability,2025-05-13T21:16:09.583000Z,2025-05-16T14:43:56.797000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-22448,secure@intel.com,Awaiting Analysis
CVE-2025-22446,CVE-2025-22446 - Intel Tiber Edge Platform Edge Orchestrator Encryption Weakness,2025-05-13T21:16:09.403000Z,2025-05-16T14:43:56.797000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-22446,secure@intel.com,Awaiting Analysis
CVE-2025-21100,CVE-2025-21100 - Intel Server D50DNP/M50FCP UEFI Firmware Information Disclosure Vulnerability,2025-05-13T21:16:09.230000Z,2025-05-16T14:43:56.797000Z,5.6,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-21100,secure@intel.com,Awaiting Analysis
CVE-2025-21099,CVE-2025-21099 - Intel Graphics Uncontrolled Search Path Privilege Escalation Vulnerability,2025-05-13T21:16:09.053000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21099,secure@intel.com,Awaiting Analysis
CVE-2025-21094,CVE-2025-21094 - Intel Server UEFI Firmware Escalation of Privilege Vulnerability,2025-05-13T21:16:08.853000Z,2025-05-16T14:43:56.797000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-21094,secure@intel.com,Awaiting Analysis
CVE-2025-21081,CVE-2025-21081 - Intel Tiber Edge Platform Edge Orchestrator Protection Mechanism Privilege Escalation,2025-05-13T21:16:08.690000Z,2025-05-16T14:43:56.797000Z,4.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-21081,secure@intel.com,Awaiting Analysis
CVE-2025-20629,CVE-2025-20629 - Intel Ethernet Network Adapter E810 Series Privilege Escalation Vulnerability,2025-05-13T21:16:08.523000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20629,secure@intel.com,Awaiting Analysis
CVE-2025-20624,CVE-2025-20624 - Intel Tiber Edge Platform Information Disclosure Vulnerability,2025-05-13T21:16:08.373000Z,2025-05-16T14:43:56.797000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20624,secure@intel.com,Awaiting Analysis
CVE-2025-20623,CVE-2025-20623 - Intel Core Predictive State Information Disclosure Vulnerability,2025-05-13T21:16:08.240000Z,2025-05-16T14:43:56.797000Z,5.7,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20623,secure@intel.com,Awaiting Analysis
CVE-2025-20618,CVE-2025-20618 - Intel PROSet/Wireless WiFi Software Denial of Service Buffer Overflow,2025-05-13T21:16:08.097000Z,2025-09-10T13:58:48.267000Z,8.3,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20618,secure@intel.com,Analyzed
CVE-2025-20616,CVE-2025-20616 - Intel Tiber Edge Platform Edge Orchestrator Unauthenticated Resource Consumption Vulnerability,2025-05-13T21:16:07.947000Z,2025-05-16T14:43:56.797000Z,5.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20616,secure@intel.com,Awaiting Analysis
CVE-2025-20612,CVE-2025-20612 - Intel Tiber Edge Platform Edge Orchestrator Privilege Escalation,2025-05-13T21:16:07.800000Z,2025-05-16T14:43:56.797000Z,5.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20612,secure@intel.com,Awaiting Analysis
CVE-2025-20611,CVE-2025-20611 - Intel Tiber Edge Platform Information Disclosure Vulnerability,2025-05-13T21:16:07.643000Z,2025-05-16T14:43:56.797000Z,5.7,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20611,secure@intel.com,Awaiting Analysis
CVE-2025-20108,CVE-2025-20108 - Intel Network Adapter Driver Uncontrolled Search Path Element Privilege Escalation Vulnerability,2025-05-13T21:16:07.500000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20108,secure@intel.com,Awaiting Analysis
CVE-2025-20104,"CVE-2025-20104 - ""Intel(R) Network Adapters Administrative Tools Privilege Escalation Vulnerability""",2025-05-13T21:16:07.357000Z,2025-05-16T14:43:56.797000Z,7.3,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20104,secure@intel.com,Awaiting Analysis
CVE-2025-20103,CVE-2025-20103 - Intel Processors Denial of Service Vulnerability,2025-05-13T21:16:07.213000Z,2025-05-16T14:43:56.797000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20103,secure@intel.com,Awaiting Analysis
CVE-2025-20101,CVE-2025-20101 - Intel Graphics Driver Out-of-Bounds Read Vulnerability,2025-05-13T21:16:07.067000Z,2025-05-16T14:43:56.797000Z,8.4,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20101,secure@intel.com,Awaiting Analysis
CVE-2025-20100,CVE-2025-20100 - Intel Xeon E-cores Privilege Escalation Vulnerability,2025-05-13T21:16:06.923000Z,2025-05-16T14:43:56.797000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20100,secure@intel.com,Awaiting Analysis
CVE-2025-20095,CVE-2025-20095 - Intel RealSense SDK Privilege Escalation Vulnerability,2025-05-13T21:16:06.783000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20095,secure@intel.com,Awaiting Analysis
CVE-2025-20084,CVE-2025-20084 - Intel Tiber Edge Platform Edge Orchestrator Unauthenticated Resource Consumption Denial of Service,2025-05-13T21:16:06.643000Z,2025-05-16T14:43:56.797000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20084,secure@intel.com,Awaiting Analysis
CVE-2025-20083,CVE-2025-20083 - Intel Slim Bootloader Authentication Bypass,2025-05-13T21:16:06.510000Z,2025-05-16T14:43:56.797000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20083,secure@intel.com,Awaiting Analysis
CVE-2025-20082,CVE-2025-20082 - Intel Server D50DNP and M50FCP UEFI SmiVariable TOCTOU Race Condition Privilege Escalation Vulnerability,2025-05-13T21:16:06.363000Z,2025-05-16T14:43:56.797000Z,8.7,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20082,secure@intel.com,Awaiting Analysis
CVE-2025-20079,CVE-2025-20079 - Intel Advisor Path Traversal Privilege Escalation,2025-05-13T21:16:06.230000Z,2025-09-02T16:08:46.873000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20079,secure@intel.com,Analyzed
CVE-2025-20076,CVE-2025-20076 - Intel Tiber Edge Platform Edge Orchestrator Improper Access Control Privilege Escalation,2025-05-13T21:16:06.077000Z,2025-05-16T14:43:56.797000Z,5.0,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20076,secure@intel.com,Awaiting Analysis
CVE-2025-20071,CVE-2025-20071 - Intel Graphics Denial of Service Vulnerability,2025-05-13T21:16:05.943000Z,2025-05-16T14:43:56.797000Z,6.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20071,secure@intel.com,Awaiting Analysis
CVE-2025-20062,CVE-2025-20062 - Intel PROSet/Wireless WiFi Software Use After Free Denial of Service,2025-05-13T21:16:05.797000Z,2025-09-10T13:59:35.927000Z,7.0,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20062,secure@intel.com,Analyzed
CVE-2025-20057,CVE-2025-20057 - Intel Tiber Edge Platform Edge Orchestrator Unauthenticated Denial of Service,2025-05-13T21:16:05.653000Z,2025-05-16T14:43:56.797000Z,5.1,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20057,secure@intel.com,Awaiting Analysis
CVE-2025-20054,CVE-2025-20054 - Intel Processors Denial of Service,2025-05-13T21:16:05.510000Z,2025-05-16T14:43:56.797000Z,6.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20054,secure@intel.com,Awaiting Analysis
CVE-2025-20052,CVE-2025-20052 - Intel Graphics Denial of Service Vulnerability,2025-05-13T21:16:05.350000Z,2025-05-16T14:43:56.797000Z,7.3,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20052,secure@intel.com,Awaiting Analysis
CVE-2025-20047,CVE-2025-20047 - Intel Core Ultra Processors Physical Privilege Escalation,2025-05-13T21:16:05.203000Z,2025-05-16T14:43:56.797000Z,5.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20047,secure@intel.com,Awaiting Analysis
CVE-2025-20046,CVE-2025-20046 - Intel PROSet/Wireless WiFi Software Use-After-Free Denial of Service,2025-05-13T21:16:05.050000Z,2025-09-10T14:00:00.233000Z,8.0,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20046,secure@intel.com,Analyzed
CVE-2025-20043,"CVE-2025-20043 - ""Intel RealSense SDK Path Traversal Privilege Escalation""",2025-05-13T21:16:04.913000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20043,secure@intel.com,Awaiting Analysis
CVE-2025-20041,CVE-2025-20041 - Intel Arc Iris Xe Graphics Uncontrolled Search Path Privilege Escalation,2025-05-13T21:16:04.770000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20041,secure@intel.com,Awaiting Analysis
CVE-2025-20039,CVE-2025-20039 - Intel PROSet/Wireless WiFi Software Denial of Service Vulnerability,2025-05-13T21:16:04.627000Z,2025-09-10T14:00:19.013000Z,6.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20039,secure@intel.com,Analyzed
CVE-2025-20034,CVE-2025-20034 - Intel Server D50DNP/M50FCP UEFI Firmware Input Validation Information Disclosure Vulnerability,2025-05-13T21:16:04.477000Z,2025-05-16T14:43:56.797000Z,5.6,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20034,secure@intel.com,Awaiting Analysis
CVE-2025-20032,CVE-2025-20032 - Intel PROSet/Wireless WiFi Software Denial of Service Vulnerability,2025-05-13T21:16:04.333000Z,2025-09-10T14:00:30.583000Z,8.3,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20032,secure@intel.com,Analyzed
CVE-2025-20031,CVE-2025-20031 - Intel Graphics Denial of Service Vulnerability,2025-05-13T21:16:04.157000Z,2025-05-16T14:43:56.797000Z,6.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20031,secure@intel.com,Awaiting Analysis
CVE-2025-20030,CVE-2025-20030 - Intel Tiber Edge Platform Information Disclosure,2025-05-13T21:16:04.007000Z,2025-05-16T14:43:56.797000Z,2.6,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20030,secure@intel.com,Awaiting Analysis
CVE-2025-20026,CVE-2025-20026 - Intel PROSet/Wireless WiFi Software Denial of Service Vulnerability,2025-05-13T21:16:03.860000Z,2025-09-10T14:00:42.290000Z,7.0,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20026,secure@intel.com,Analyzed
CVE-2025-20022,CVE-2025-20022 - Intel Tiber Edge Platform Edge Orchestrator Information Disclosure,2025-05-13T21:16:03.710000Z,2025-05-16T14:43:56.797000Z,5.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20022,secure@intel.com,Awaiting Analysis
CVE-2025-20018,CVE-2025-20018 - Intel Graphics Driver Pointer Dereference Privilege Escalation Vulnerability,2025-05-13T21:16:03.567000Z,2025-05-16T14:43:56.797000Z,8.4,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20018,secure@intel.com,Awaiting Analysis
CVE-2025-20015,CVE-2025-20015 - Intel Ethernet Connection Uncontrolled Search Path Element Privilege Escalation Vulnerability,2025-05-13T21:16:03.420000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20015,secure@intel.com,Awaiting Analysis
CVE-2025-20013,CVE-2025-20013 - Intel Tiber Edge Platform Edge Orchestrator Information Disclosure,2025-05-13T21:16:03.267000Z,2025-05-16T14:43:56.797000Z,5.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20013,secure@intel.com,Awaiting Analysis
CVE-2025-20012,CVE-2025-20012 - Intel Core Ultra Processors Information Disclosure Vulnerability,2025-05-13T21:16:03.117000Z,2025-05-16T14:43:56.797000Z,4.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20012,secure@intel.com,Awaiting Analysis
CVE-2025-20009,CVE-2025-20009 - Intel Server D50DNP/M50FCP UEFI Firmware Information Disclosure Vulnerability,2025-05-13T21:16:02.960000Z,2025-05-16T14:43:56.797000Z,5.6,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20009,secure@intel.com,Awaiting Analysis
CVE-2025-20008,CVE-2025-20008 - Intel Simics Package Manager Insecure Inheritance Privilege Escalation Vulnerability,2025-05-13T21:16:02.820000Z,2025-05-16T14:43:56.797000Z,7.7,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20008,secure@intel.com,Awaiting Analysis
CVE-2025-20006,CVE-2025-20006 - Intel PROSet/Wireless WiFi Software Use After Free Denial of Service,2025-05-13T21:16:02.680000Z,2025-09-10T14:00:51.053000Z,8.3,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20006,secure@intel.com,Analyzed
CVE-2025-20004,CVE-2025-20004 - Intel Xeon 6 Processor E-Cores Firmware Control Flow Vulnerability,2025-05-13T21:16:02.530000Z,2025-05-16T14:43:56.797000Z,8.5,HIGH,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-20004,secure@intel.com,Awaiting Analysis
CVE-2025-20003,CVE-2025-20003 - Intel Graphics Driver Link Following Privilege Escalation Vulnerability,2025-05-13T21:16:02.380000Z,2025-05-16T14:43:56.797000Z,8.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-20003,secure@intel.com,Awaiting Analysis
CVE-2024-48869,CVE-2024-48869 - Intel Xeon 6 E-cores Hardware Interface Restriction Vulnerability (Privilege Escalation),2025-05-13T21:16:02.227000Z,2025-05-16T14:43:56.797000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-48869,secure@intel.com,Awaiting Analysis
CVE-2024-47800,CVE-2024-47800 - Intel Graphics Driver Uncontrolled Search Path Privilege Escalation Vulnerability,2025-05-13T21:16:02.090000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-47800,secure@intel.com,Awaiting Analysis
CVE-2024-47795,CVE-2024-47795 - Intel oneAPI DPC++/C++ Compiler Uncontrolled Search Path Privilege Escalation,2025-05-13T21:16:01.943000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-47795,secure@intel.com,Awaiting Analysis
CVE-2024-47550,CVE-2024-47550 - Endurance Gaming Mode Local Privilege Escalation,2025-05-13T21:16:01.797000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-47550,secure@intel.com,Awaiting Analysis
CVE-2024-46895,CVE-2024-46895 - Intel Arc Iris Xe Uncontrolled Search Path Privilege Escalation,2025-05-13T21:16:01.657000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-46895,secure@intel.com,Awaiting Analysis
CVE-2024-45371,CVE-2024-45371 - Intel Arc Iris Xe Graphics Denial of Service Vulnerability,2025-05-13T21:16:01.507000Z,2025-05-16T14:43:56.797000Z,6.7,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-45371,secure@intel.com,Awaiting Analysis
CVE-2024-45333,CVE-2024-45333 - Intel Data Center GPU Flex Series Denial of Service Access Control Vulnerability,2025-05-13T21:16:01.360000Z,2025-05-16T14:43:56.797000Z,7.3,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-45333,secure@intel.com,Awaiting Analysis
CVE-2024-45332,CVE-2024-45332 - Intel Processors Microarchitectural Predictor State Information Disclosure,2025-05-13T21:16:01.230000Z,2025-05-16T14:43:56.797000Z,5.7,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2024-45332,secure@intel.com,Awaiting Analysis
